,date,country_code,project,article,qid,pageviews,total_pageviews,language
308321,2024-08-08,IT,it.wikipedia,Campionati_mondiali_di_ginnastica_ritmica_2023,,314,754,it
308367,2024-08-08,KR,ko.wikipedia,삼성전기_배드민턴단,,228,753,ko
308478,2024-07-30,UA,uk.wikipedia,Бокс_на_літніх_Олімпійських_іграх_2024_—_до_80_кг_(чоловіки),,96,752,uk
308500,2024-07-26,FR,fr.wikipedia,Patrice_Martin,,245,752,fr
308840,2024-08-11,TW,zh.wikipedia,喬丹·切爾斯,Q17486476,130,749,zh
308902,2024-08-01,BE,nl.wiktionary,vaffanculo,,150,749,nl
308945,2024-07-28,US,en.wikipedia,Yahya_Al_Ghotany,,138,749,en
309028,2024-07-30,JP,ja.wikipedia,片岡宏誌,,597,748,ja
309042,2024-07-29,IL,he.wikipedia,נירה_שויאר,,361,748,he
309129,2024-08-10,TW,zh.wikipedia,湯淺亞實,,380,747,zh
309165,2024-08-07,US,en.wikibooks,History_of_wireless_telegraphy_and_broadcasting_in_Australia/Topical/Stations/6ML_Perth/Notes,,503,747,en
309177,2024-08-11,KR,ko.wikipedia,수전_워치츠키,Q55183,333,747,ko
309192,2024-08-07,JP,zh.wikipedia,艾伦·麦克马斯特事件,,126,747,zh
309345,2024-08-06,GB,en.wikipedia,Alex_Baker,,172,745,en
309355,2024-07-30,KR,ko.wikipedia,수미_테리,,196,745,ko
309358,2024-08-03,DE,wikidata,Q75329018,,157,745,wikidata
309524,2024-08-09,TW,zh.wikipedia,2024年台北羽球公開賽,,367,744,zh
309636,2024-08-10,US,en.wikipedia,Next_Bangladeshi_general_election,,116,743,en
309714,2024-08-03,US,en.wikipedia,Cameron_Wood_(cyclist),,254,743,en
309730,2024-08-10,US,zh.wikinews,2024年8月9日中文報紙頭條,,246,743,zh
309734,2024-08-01,JP,ja.wikipedia,C-C-Bメンバーによる別プロジェクトでの活動,,743,743,ja
309842,2024-07-27,IT,it.wikipedia,Divorzio_in_nero_di_Tyler_Perry,,120,742,it
309948,2024-07-28,US,en.wikipedia,Retreat_Fire,,297,741,en
310028,2024-07-28,JP,ja.wikipedia,ノブドッグ,,443,740,ja
310063,2024-08-06,RS,sr.wikipedia,Ноа_Лајлс,Q15989263,177,740,sr
310080,2024-08-06,US,en.wikipedia,Allison_Reese,,152,740,en
310095,2024-07-27,BG,bg.wikipedia,Виктор_Уембаняма,Q72941595,109,740,bg
310104,2024-08-03,IN,kn.wiktionary,ಏಳಿಗೆ,,740,740,kn
310176,2024-08-07,BD,bn.wikipedia,আসিফ_মাহমুদ_(আন্দোলনকর্মী),,740,740,bn
310235,2024-08-10,ID,id.wikipedia,Kematian_tahun_2024,,119,739,id
310275,2024-07-26,IN,en.wikipedia,Level_Cross_(2024_film),,262,739,en
310313,2024-08-03,IT,it.wikipedia,Judo_ai_Giochi_della_XXXIII_Olimpiade_-_+100_kg_maschile,,308,738,it
310325,2024-07-26,DE,de.wikipedia,Olympische_Sommerspiele_2024/Teilnehmer_(Kiribati),,183,738,de
310358,2024-08-11,US,en.wikipedia,2XKO,,153,738,en
310479,2024-07-26,PL,pl.wikipedia,Prague_Open_2024,,737,737,pl
310510,2024-08-04,GR,el.wiktionary,κίβδηλος,,551,737,el
310559,2024-08-10,US,en.wiktionary,agonization,,158,737,en
310596,2024-08-07,US,simple.wikipedia,JD_Vance,Q28935729,336,736,simple
310663,2024-07-27,TW,zh-yue.wikipedia,中餐廳第八季節目一覽,,214,736,zh-yue
310665,2024-08-09,US,en.wiktionary,glowie,,105,736,en
310818,2024-07-26,US,en.wikipedia,2024–25_Championnat_National,,132,735,en
310820,2024-08-06,LT,lt.wikipedia,Gabija_Dilytė,,603,735,lt
310831,2024-07-27,KR,ko.wikipedia,칼_루이스,Q131237,150,735,ko
310875,2024-07-28,JP,ja.wikipedia,千石もなか,,181,734,ja
310941,2024-07-31,FR,fr.wikipedia,Jacques_Lewis,,553,734,fr
311021,2024-07-31,JP,ja.wikipedia,ヴィーナスの祝祭_(ルーベンス),,568,733,ja
311219,2024-08-11,MY,ms.wikipedia,Sukan_Olimpik_Musim_Panas_2020,Q181278,113,732,ms
311249,2024-07-28,US,en.wiktionary,coño,,108,732,en
311344,2024-08-09,JP,ja.wikipedia,ボルドーのミルク売り娘,,192,731,ja
311379,2024-08-08,GB,en.wikibooks,The_Legend_of_Zelda:_Majora's_Mask/Characters,,136,731,en
311391,2024-08-04,ID,id.wiktionary,aktif,,124,731,id
311430,2024-08-01,US,en.wiktionary,touch_grass,,223,730,en
311561,2024-07-31,JP,ja.wikipedia,サッカー日本女子代表のチーム別対戦成績,,150,729,ja
311614,2024-08-08,DE,de.wikipedia,Auerbachsalto,,189,729,de
311637,2024-08-11,MK,mk.wikipedia,Олимписки_игри,Q5389,212,729,mk
311953,2024-08-06,TW,zh.wikipedia,文頌男,,373,726,zh
311972,2024-08-08,JP,ja.wikipedia,丸島町_(宮崎市),,726,726,ja
311986,2024-07-30,NO,no.wikipedia,Liste_over_medaljevinnere_under_Sommer-OL_2024,,118,726,no
312040,2024-08-11,US,en.wikipedia,Hometown_Love,,218,726,en
312261,2024-07-28,UA,ru.wikipedia,"Дилейни,_Роб",,118,724,ru
312311,2024-08-04,PL,pl.wikipedia,Szermierka_na_Letnich_Igrzyskach_Olimpijskich_2024_–_floret_drużynowo_kobiet,,135,724,pl
312317,2024-08-05,IN,kn.wiktionary,ಸಮುದ್ರದೊಳಗಿನ_ಬೆಂಕಿ,,724,724,kn
312335,2024-07-31,KR,ko.wikipedia,2023_청소년_펜싱_세계랭킹,,186,724,ko
312350,2024-08-08,SE,sv.wikipedia,En_duktig_flickas_handbok_i_mord,,153,724,sv
312463,2024-07-29,TH,th.wikipedia,ตระกูลแห่งมังกร,Q72930269,197,723,th
312539,2024-07-28,IN,en.wikipedia,SearchGPT,,113,722,en
312551,2024-07-26,IT,it.wikipedia,Austrian_Open_Kitzbühel_2024_-_Singolare,,448,722,it
312600,2024-08-04,LT,lt.wikipedia,Novak_Ðoković,Q5812,398,722,lt
312673,2024-07-28,IL,he.wikipedia,ג'יי._די._ואנס,Q28935729,146,721,he
312687,2024-08-07,US,en.wiktionary,effingo,,238,721,en
312797,2024-07-27,US,wikidata,Q3525264,,425,721,wikidata
312808,2024-08-01,BD,bn.wikipedia,মহা._আশরাফুজ্জামান,,720,720,bn
312841,2024-07-30,TH,th.wikipedia,ศิลปะรัตนโกสินทร์,,147,720,th
312867,2024-07-27,US,en.wikipedia,Lucky_13_(TV_series),,119,720,en
312902,2024-08-02,US,en.wikipedia,James_Westmoreland_(actor),,136,720,en
313027,2024-07-28,US,wikidata,Q7819603,,100,719,wikidata
313221,2024-07-26,US,en.wiktionary,paquebot,,227,718,en
313346,2024-08-04,PL,pl.wikipedia,Agbe,,111,717,pl
313424,2024-08-08,JP,ja.wikipedia,長野県議会議員妻殺害事件,,171,716,ja
313536,2024-07-27,AR,es.wikipedia,Rafael_Di_Tella,,245,715,es
313615,2024-07-28,MY,ms.wikipedia,Perang_Nasi_Dagang:_Kelate_VS_Ganu,,138,715,ms
313735,2024-08-01,DE,de.wikipedia,Russische_Spionage_in_Deutschland,,191,714,de
313878,2024-08-06,IL,he.wikipedia,אנדרטת_הרנסאנס_האפריקאי,,503,713,he
313933,2024-08-09,DE,de.wiktionary,Semifinale,,209,713,de
313965,2024-08-11,ES,en.wikipedia,Isabel_Piralkova,,148,713,en
314038,2024-07-26,ID,id.wikiquote,Daftar_negara,,144,712,id
314083,2024-08-05,EC,es.wikipedia,Segunda_Categoría_de_Ecuador_2024,,104,712,es
314100,2024-08-09,US,en.wikibooks,A_Field_Guide_to_Final_Fantasy's_Creatures_and_Monsters/Creatures,,597,712,en
314185,2024-08-07,JP,ja.wikipedia,ONE_PACT,,169,711,ja
314258,2024-08-11,US,en.wikibooks,Canadian_Refugee_Procedure/The_right_to_be_heard_and_the_right_to_a_fair_hearing,,509,710,en
314282,2024-08-04,US,tl.wikipedia,Mackenzie_Shirilla,,152,710,tl
314336,2024-07-26,IN,kn.wiktionary,ಬೌದ್ಧ_ಸನ್ಯಾಸಿ,,710,710,kn
314353,2024-08-01,CA,fr.wikipedia,Syndrome_du_personnage_principal,,108,710,fr
314355,2024-08-11,DZ,ar.wikipedia,سيفان_حسن,Q14855644,222,710,ar
314381,2024-07-28,JP,ja.wikipedia,小原栄次,,176,710,ja
314433,2024-07-29,US,en.wiktionary,solfege,,576,709,en
314441,2024-08-06,JP,ja.wikipedia,ハノーファー・シュタットバーンTW6000形電車,,179,709,ja
314478,2024-08-11,DZ,ar.wikipedia,ستيفن_كاري,Q352159,291,709,ar
314519,2024-07-29,IN,kn.wiktionary,ಹಂಬಲ,,709,709,kn
314570,2024-07-28,FR,fr.wiktionary,woke,,254,708,fr
314602,2024-08-09,US,en.wikibooks,C_Programming/stdlib.h/malloc,,599,708,en
314672,2024-07-30,US,en.wiktionary,Yakubian,,118,708,en
314723,2024-07-28,US,en.wikibooks,A_Field_Guide_to_Final_Fantasy's_Creatures_and_Monsters,,612,707,en
314755,2024-07-27,RS,sr.wikipedia,Аја_Накамура,Q37793136,114,707,sr
314772,2024-08-01,US,en.wikibooks,Learning_Theories,,583,707,en
315085,2024-08-07,RS,sr.wikipedia,Блејк_Лајвли,Q162959,110,705,sr
315108,2024-08-08,TW,zh.wikipedia,完美的家族,,209,705,zh
315268,2024-08-01,US,en.wikipedia,Stacey_D._Neumann,,169,703,en
315360,2024-08-05,IT,it.wikipedia,Nuoto_artistico_ai_Giochi_della_XXXIII_Olimpiade,,157,703,it
315371,2024-08-02,IT,it.wikipedia,Judo_ai_Giochi_della_XXXIII_Olimpiade_-_+78_kg_femminile,,477,703,it
315431,2024-08-04,CA,en.wikipedia,Ajou_Ajou,,409,702,en
315445,2024-07-27,US,en.wikipedia,Más+,,93,702,en
315457,2024-08-02,JP,ja.wikipedia,稲葉玲王,,138,702,ja
315509,2024-07-27,IN,kn.wiktionary,ಗರುಡ,,702,702,kn
315581,2024-08-08,TH,th.wikipedia,สุพิศาล_ภักดีนฤนาถ,,159,701,th
315593,2024-08-08,US,en.wikibooks,Tales_of_Symphonia/Plot,,603,701,en
315655,2024-07-27,MY,ms.wikipedia,X-Change,,146,701,ms
315659,2024-08-11,TW,zh.wikipedia,2024年英國騷亂,,246,701,zh
315766,2024-08-04,DE,de.wikipedia,Lucy_Chebout,,302,700,de
315828,2024-07-31,IT,it.wikipedia,Nuoto_ai_Giochi_della_XXXIII_Olimpiade_-_200_metri_stile_libero_femminili,,118,699,it
315869,2024-08-08,KR,ko.wikipedia,38선,,130,699,ko
315913,2024-07-29,UA,ru.wikipedia,"Абдураимов,_Айдер_Бахтиярович",,141,699,ru
315915,2024-08-07,US,en.wikipedia,Broad_Front_(Chilean_political_party),,90,699,en
315920,2024-08-10,US,en.wikibooks,History_of_Western_Theatre:_17th_Century_to_Now/English_Post-WWII,,559,699,en
315997,2024-08-06,IN,en.wiktionary,XXIV,,185,698,en
316019,2024-08-10,DE,de.wikipedia,Völkermord_im_Gazastreifen,,319,698,de
316123,2024-08-06,IL,he.wikisource,אגרת_רבי_שמשון_מאוסטרופולי,,152,697,he
316139,2024-08-09,GB,en.wikibooks,Metroid_franchise_strategy_guide/Items_in_the_Metroid_series,,97,697,en
316163,2024-08-04,FR,fr.wikipedia,4_août_aux_Jeux_olympiques_d'été_de_2024,,428,697,fr
316165,2024-08-09,IN,en.wikipedia,Bidhan_Ranjan_Roy,,407,697,en
316276,2024-08-06,IN,kn.wiktionary,ಭರಣಿ,,697,697,kn
316290,2024-08-03,RO,en.wikipedia,Mihai_Chiruță,,239,696,en
316313,2024-08-02,SG,en.wikibooks,Vehicle_Identification_Numbers_(VIN_codes)/Ford/VIN_Codes,,171,696,en
316316,2024-07-29,PL,pl.wikipedia,Finał_Pucharu_Polski_w_piłce_nożnej_1998,,295,696,pl
316343,2024-08-11,DE,wikidata,Q118464960,,104,696,wikidata
316365,2024-08-03,FR,fr.wikipedia,3_août_aux_Jeux_olympiques_d'été_de_2024,,554,696,fr
316453,2024-07-29,DZ,ar.wikipedia,رافاييل_نادال,Q10132,115,695,ar
316472,2024-08-08,BG,bg.wikipedia,Блейк_Лайвли,Q162959,177,695,bg
316509,2024-07-28,IT,it.wikipedia,Judo_ai_Giochi_della_XXXIII_Olimpiade_-_52_kg_femminile,,550,695,it
316633,2024-08-08,US,en.wikipedia,Christian_Tabash,,118,694,en
316660,2024-08-07,BR,en.wikibooks,Mirad_Grammar/Word_Families,,96,694,en
316744,2024-08-05,US,en.wikibooks,Aros/Platforms/x86_Complete_System_HCL,,601,693,en
316884,2024-08-11,ES,ca.wikipedia,Llista_de_seus_dels_Jocs_Olímpics,Q2597028,231,692,ca
316892,2024-08-05,RS,sh.wikipedia,Trka_na_100_metara,Q164761,166,692,sh
316966,2024-07-31,CA,zh.wikipedia,伍泰龍,,125,692,zh
317006,2024-07-29,IN,kn.wiktionary,ಆಸೆ,,691,691,kn
317118,2024-08-02,JP,ja.wikipedia,バスト,,142,691,ja
317144,2024-07-31,PL,pl.wikipedia,Judo_na_Letnich_Igrzyskach_Olimpijskich_2024_–_do_52_kg_kobiet,,450,690,pl
317167,2024-08-09,US,en.wikibooks,World_Cultures/Culture_in_Africa/Culture_of_Egypt,,566,690,en
317689,2024-08-04,US,fa.wikipedia,دو_۱۰۰_متر,Q164761,111,687,fa
317780,2024-08-10,LT,lt.wikipedia,2026_m._žiemos_olimpinės_žaidynės,Q4630399,117,686,lt
317781,2024-08-07,HU,hu.wikipedia,Sportmászás_a_2024._évi_nyári_olimpiai_játékokon,,388,686,hu
317818,2024-08-04,LT,lt.wikipedia,Simonas_Maldonis,,172,686,lt
317858,2024-08-01,JP,ja.wikipedia,魔法少女まどか☆マギカ_Magia_Exedra,,187,686,ja
317980,2024-08-09,US,en.wiktionary,gooner,,110,685,en
318036,2024-08-04,US,en.wiktionary,BOLO,,130,684,en
318085,2024-08-03,MY,ms.wikipedia,Pentas_Akhir_Piala_FA_Malaysia_2024,,119,684,ms
318168,2024-07-26,TW,zh.wikipedia,小彤,,304,683,zh
318205,2024-08-09,JP,ja.wikipedia,アルカリス山,,521,683,ja
318252,2024-07-27,JP,ja.wiktionary,い,,131,683,ja
318414,2024-07-28,IN,en.wikipedia,Forca_Kochi_FC,,111,682,en
318531,2024-08-02,FR,fr.wikipedia,Hanane_Mansouri,,123,681,fr
318541,2024-07-28,TW,zh.wikipedia,回到那一天巡迴演唱會,,118,681,zh
318602,2024-07-30,JP,ja.wikipedia,北海道林木育種場旧庁舎,,161,681,ja
318603,2024-08-06,HR,hr.wikipedia,Elena_Vorobeva,,138,681,hr
318804,2024-08-10,IN,kn.wiktionary,ಆಮೆ,,679,679,kn
318808,2024-08-10,US,en.wiktionary,de,,100,679,en
318815,2024-08-11,TW,zh.wikipedia,王添藝,,277,679,zh
318831,2024-07-28,KZ,kk.wikipedia,2024_жылғы_Жазғы_Олимпиада_ойындары,Q995653,679,679,kk
318877,2024-08-01,IN,en.wikipedia,Calicut_FC,,111,679,en
318881,2024-07-31,TW,zh.wikipedia,關於未知的我們,,102,679,zh
318992,2024-08-10,MX,es.wikipedia,Victoria_Velasco_Fuentes,,181,678,es
318998,2024-07-28,US,fa.wikipedia,مهدی_گودرزی,,139,678,fa
319006,2024-08-05,IL,he.wikipedia,דניאל_בלומן,,95,678,he
319031,2024-08-08,BR,en.wikibooks,Micronations/List_of_past_micronations/Freetown_Christiania,,106,678,en
319090,2024-07-31,JP,ja.wikipedia,365日(Mr.Childrenの楽曲),,230,677,ja
319093,2024-07-26,PL,pl.wikipedia,Karmazyn_(ryba),,127,677,pl
319183,2024-07-28,US,en.wikipedia,Descendants:_The_Rise_of_Red_(soundtrack),,100,677,en
319328,2024-08-04,LV,lv.wikipedia,Novaks_Džokovičs,Q5812,559,676,lv
319333,2024-07-28,IT,it.wikipedia,Flotta_del_gruppo_Ryanair,,98,676,it
319461,2024-08-11,BE,nl.wikipedia,Basketbal_op_de_Olympische_Zomerspelen_2024_–_vrouwen,,124,674,nl
319483,2024-07-31,CA,zh.wikipedia,邓雅文,,105,674,zh
319531,2024-08-10,IN,en.wikipedia,Supradip_Chakma,,121,674,en
319577,2024-07-28,JP,ja.wikipedia,お召し列車,,107,674,ja
319624,2024-08-07,DE,de.wikipedia,Olympische_Sommerspiele_2024/Sportklettern_–_Boulder_&_Lead_(Frauen),,116,673,de
319731,2024-07-31,DE,de.wikipedia,Olympische_Sommerspiele_2024/Kanu_–_Einer-Kajak_Slalom_(Frauen),,244,673,de
319773,2024-08-09,BR,en.wikibooks,Golden_Sun/Setting,,102,672,en
319838,2024-07-28,ID,id.wikibooks,Harvest_Moon:Back_To_Nature/Festival,,133,672,id
319904,2024-08-11,TH,th.wikipedia,ปิ่นภักดิ์_The_Loyal_Pin,,205,672,th
319946,2024-08-03,GB,en.wikipedia,Lewis_Atkinson,,501,671,en
319957,2024-08-08,DE,de.wikipedia,Pawel_Michailowitsch_Kuschnir,,145,671,de
320039,2024-07-27,GR,el.wiktionary,πετσέτα,,671,671,el
320081,2024-08-04,IN,en.wikipedia,Srikanth_Odela,,195,670,en
320092,2024-08-01,US,en.wikipedia,Alexander_Mountain,,235,670,en
320096,2024-07-28,IT,it.wikipedia,Judo_ai_Giochi_della_XXXIII_Olimpiade_-_66_kg_maschile,,670,670,it
320353,2024-08-07,GR,el.wikipedia,Παγκόσμια_ρεκόρ_Ελλήνων_αθλητών_και_αθλητριών,,202,668,el
320403,2024-08-05,TW,zh.wikipedia,亞當·佩蒂,Q17465546,111,668,zh
320415,2024-08-02,IT,it.wikipedia,Nuoto_ai_Giochi_della_XXXIII_Olimpiade_-_200_metri_rana_maschili,,109,668,it
320464,2024-08-10,GR,el.wikipedia,Ιμάν_Καλίφ,,668,668,el
320611,2024-08-04,AU,en.wikipedia,Stephanie_Ratcliffe,,667,667,en
320707,2024-07-28,HR,hr.wikipedia,Marko_Žuvela,,107,666,hr
320715,2024-08-09,US,en.wikipedia,Slim_Pickins,,152,666,en
320778,2024-08-01,US,en.wikipedia,Florian_Langenegger,,125,665,en
320817,2024-08-07,DE,fa.wikipedia,روز_خبرنگار,,266,665,fa
320876,2024-07-28,IT,it.wikipedia,Elegia_americana_(libro),,176,665,it
320915,2024-08-05,IN,kn.wikipedia,ಕನ್ನಡ_ಗುಣಿತಾಕ್ಷರಗಳು,,152,664,kn
320962,2024-08-07,PL,pl.wiktionary,zajebać,,222,664,pl
320999,2024-08-09,IN,wikidata,Q1000836,,182,664,wikidata
321023,2024-07-31,JP,ja.wikipedia,アンソニー・ガルシア,,167,664,ja
321028,2024-07-31,MY,ms.wikipedia,Bukan_Puteri_Lindungan_Bulan,,136,664,ms
321190,2024-07-29,GB,wikidata,Q98050062,,192,663,wikidata
321249,2024-08-11,ES,ca.wikipedia,Isabel_Piralkova_Coello,,223,662,ca
321266,2024-07-26,JP,ja.wikipedia,13DDX,,153,662,ja
321334,2024-08-08,NG,en.wikipedia,Gideon_Urhobo,,552,662,en
321338,2024-08-04,TW,zh.wikipedia,密室大逃脱_大神版,,126,662,zh
321353,2024-08-10,TW,zh.wikipedia,姐姐的產地直送,,219,661,zh
321360,2024-07-28,US,en.wikipedia,Farida_Abaroge,,96,661,en
321435,2024-08-06,IN,kn.wiktionary,ಪರ್ಯಾಯ_ಪದ,,138,661,kn
321481,2024-07-29,UA,uk.wikipedia,Тома_Жоллі,,194,661,uk
321682,2024-08-10,KR,ko.wikipedia,해미시_커,,282,659,ko
321853,2024-07-26,DK,da.wikipedia,USA_ved_sommer-OL_2024,,387,658,da
321889,2024-07-30,AU,en.wikipedia,Maximillian_Giuliani,,178,658,en
321971,2024-08-11,DK,en.wikipedia,Marko_Grgić_(handballer),,193,657,en
322157,2024-08-11,HU,hu.wikipedia,Ímán_Helíf,,292,656,hu
322159,2024-07-26,US,en.wikipedia,2024_visit_by_Benjamin_Netanyahu_to_the_United_States,,328,656,en
322178,2024-08-07,US,en.wikipedia,Sterling_St._Jacques,,276,656,en
322193,2024-08-08,ES,es.wikipedia,India_en_los_Juegos_Olímpicos_de_París_2024,Q114344830,104,656,es
322197,2024-08-09,MY,ms.wikipedia,Polis_Peronda,,175,656,ms
322220,2024-07-30,DE,mediawiki,MediaWiki/de,,119,656,mediawiki
322221,2024-07-31,JP,ja.wikipedia,南ゆうき,,425,656,ja
322239,2024-07-29,TW,zh.wikipedia,英宰,,137,656,zh
322256,2024-07-30,SG,en.wikiversity,Applied_Programming/Collection,,655,655,en
322270,2024-07-27,JP,ja.wikipedia,草野直哉,,471,655,ja
322284,2024-07-27,JP,ja.wikipedia,ポッパラングール,,430,655,ja
322546,2024-07-31,ES,ca.wikipedia,Ai_Tsunoda_Roustant,,654,654,ca
322671,2024-07-30,TH,th.wikipedia,สนมาหี,,237,653,th
322704,2024-08-01,LV,lv.wikipedia,Basketbols_2024._gada_vasaras_olimpiskajās_spēlēs_vīriešiem,,166,653,lv
323025,2024-08-05,TW,zh.wikipedia,金锦女,,350,650,zh
323050,2024-07-27,MX,es.wikipedia,El_Álamo_(Culiacán),,201,650,es
323315,2024-07-31,HU,hu.wikipedia,A_bosszú_vérvörös_keze,,648,648,hu
323358,2024-08-03,US,en.wikiquote,"Valentina_Visconti,_Duchess_of_Orléans",,479,648,en
323377,2024-07-31,DZ,wikidata,Q152378,,116,648,wikidata
323451,2024-08-10,US,en.wiktionary,ouche,,157,647,en
323578,2024-07-30,GB,en.wikipedia,Lucy_Hall_(shooter),,372,646,en
323607,2024-08-11,JP,ja.wikipedia,北田原城,,478,646,ja
323905,2024-08-06,IT,it.wikipedia,Calcio_ai_Giochi_della_XXXIII_Olimpiade_-_Convocazioni_al_torneo_maschile,,107,645,it
323933,2024-08-02,BR,pt.wikipedia,Ginástica_artística_nos_Jogos_Olímpicos_de_Verão_de_2024_-_Salto_feminino,,124,644,pt
323950,2024-07-26,TW,zh.wikipedia,強烈熱帶風暴派比安_(2024年),,259,644,zh
324128,2024-08-04,JP,ja.wikipedia,世にも奇妙な物語_夏の特別編_(2024年),,169,643,ja
324264,2024-08-03,HU,hu.wikipedia,Sportlövészet_a_2024._évi_nyári_olimpiai_játékokon,,205,642,hu
324391,2024-07-29,FR,fr.wikipedia,Olympic_Rings,,285,641,fr
324481,2024-07-30,IT,it.wikipedia,Judo_ai_Giochi_della_XXXIII_Olimpiade_-_81_kg_maschile,,641,641,it
324482,2024-07-27,IT,en.wikipedia,2024_Generali_Open_Kitzbühel_–_Singles,,95,641,en
324485,2024-07-29,NG,en.wikipedia,Ka_Esi_Le_Onye_Isi_Oche,,114,641,en
324576,2024-08-06,TW,zh.wikipedia,PCS_2024_賽季,,155,640,zh
324647,2024-07-30,TW,zh.wikipedia,弗里熱,,148,640,zh
324707,2024-08-10,TW,zh.wikipedia,VoePass航空2338號班機空難,,639,639,zh
324891,2024-08-09,RS,en.wikipedia,Nemanja_Ubović,,217,638,en
324922,2024-08-08,ES,es.wikipedia,Mercedes_Pomares,,117,638,es
324974,2024-08-10,US,en.wikibooks,History_of_Western_Theatre:_17th_Century_to_Now/American_Pre-WWII,,532,638,en
325134,2024-08-08,TW,zh-yue.wikipedia,奧運舉重,,637,637,zh-yue
325177,2024-08-06,US,wikidata,Q2434360,,273,636,wikidata
325298,2024-07-31,TW,zh.wikipedia,李正植,,289,636,zh
325303,2024-08-03,FI,fi.wikipedia,Pyöräily_kesäolympialaisissa_2024_–_miesten_aika-ajo,,175,636,fi
325426,2024-08-11,FR,fa.wikipedia,محمد_اتابک,,97,635,fa
325434,2024-08-04,IL,he.wikipedia,פיגוע_הדקירה_בחולון_(2024),,145,635,he
325439,2024-07-27,IN,ml.wikipedia,ഗംഗാവലി,,212,635,ml
325466,2024-07-30,HR,hr.wikipedia,Gabrijel_Veočić,,307,635,hr
325518,2024-07-31,PL,pl.wikipedia,Zabójstwo_dokonane_przez_Kajetana_Poznańskiego,,173,634,pl
325614,2024-08-06,AM,ru.wikipedia,Мохамед_Али_Габр,,90,634,ru
325633,2024-07-28,US,en.wiktionary,willy,,519,634,en
325643,2024-08-08,DE,en.wiktionary,ta_ta,,100,634,en
325771,2024-07-28,GR,el.wiktionary,Σιγκλιό,,633,633,el
325843,2024-07-27,FR,fr.wikipedia,Huang_Yuting,,121,632,fr
326017,2024-08-01,SG,en.wikibooks,CPU_Design,,169,631,en
326090,2024-08-04,JP,ja.wikipedia,おぎやはぎテラス〜きょう、12時にどこ?〜,,223,631,ja
326168,2024-07-26,FR,fr.wiktionary,djadja,,179,631,fr
326522,2024-08-11,RO,ro.wikisource,Pe_tine_te_fericim,,274,628,ro
326572,2024-07-26,PL,pl.wikipedia,Palestyna_na_Letnich_Igrzyskach_Olimpijskich_2024,,199,628,pl
326631,2024-08-07,HR,hr.wikipedia,Vaterpolo_na_OI_2024.,,184,628,hr
326645,2024-07-30,PL,pl.wikipedia,Mistrzostwa_Polski_w_Szermierce_2024,,321,628,pl
326727,2024-08-05,FR,fr.wikipedia,Manon_Lebon,,627,627,fr
326740,2024-08-06,SN,fr.wiktionary,XXXL,,97,627,fr
326874,2024-08-03,IT,it.wikipedia,Saving_Bikini_Bottom,,211,626,it
326882,2024-08-01,IL,he.wikipedia,ישראלים_זוכי_מדליות_פאראלימפיות,,200,626,he
